Abedlrahman Oday;943105886;14 February 1988;0518165776;X32I99;Ford;2017;29 September 2017;03 November 2017;2205
Saba Abedlrahman;730550960;26 May 1972;0567197896;U10K13;Audi;2015;30 September 2017;28 November 2017;8496
Jamal Alzeer;868888786;12 June 1986;0555499527;E14D45;BMW;2010;01 October 2017;09 December 2017;10764
Jaber Abdallah;500624848;9 January 2002;0587309969;M38V49;Ford;2011;01 October 2017;24 November 2017;4266
Razan Alzeer;723836531;5 June 1991;0580773329;V23P96;Volkswagen;2011;02 October 2017;16 December 2017;10350
Khalid Jaber;959049185;26 April 1971;0572127377;U91Z30;Nissan;2016;03 October 2017;03 November 2017;3301
Tariq Suleiman;982995830;21 April 2002;0543200262;G93L68;Volkswagen;2015;03 October 2017;10 December 2017;8976
Salma Abdallah;202211867;8 February 1984;0580138700;F23X97;Mazda;2010;03 October 2017;09 December 2017;6532
Oday Amer;139574810;20 May 1995;0585120445;A61K84;Mercedes;2016;04 October 2017;13 December 2017;9380
Suleiman Zeyad;922148813;22 September 1975;0577355019;I86L81;Honda;2012;05 October 2017;08 November 2017;3570
Suleiman Suleiman;998474733;4 October 1981;0557860667;O46E85;Ford;2012;06 October 2017;07 October 2017;76
Amer Awwad;245969805;5 November 1978;0543651189;M21Z77;BMW;2014;07 October 2017;21 November 2017;5400
Sana Salem;515124197;21 February 1987;0574878239;T73U27;Kia;2013;08 October 2017;17 October 2017;702
Saba Amer;244722391;13 January 1988;0512879413;O46E85;Ford;2012;09 October 2017;04 December 2017;4256
Salem Oday;291999216;13 April 1980;0542047513;E30B73;Ford;2011;09 October 2017;08 December 2017;4200
Amer Alzeer;206207056;8 September 2000;0587085145;O48N10;Honda;2010;09 October 2017;05 November 2017;3240
Salam Awwad;642020136;2 May 1983;0522564842;S99Q87;Mercedes;2017;10 October 2017;10 November 2017;4960
Aseel Abdul_Kreem;414157558;27 October 1977;0576958413;S63C72;Audi;2014;10 October 2017;11 October 2017;154
Abdul_Kreem Tariq;222607514;26 May 1982;0558251265;A67G59;Mitsubishi;2016;11 October 2017;06 November 2017;2418
Sana Abdul_Kreem;787044732;10 March 1978;0531567254;S63C72;Audi;2014;12 October 2017;29 December 2017;10140
Oday Suleiman;993247069;9 November 1976;0554134235;A68E53;Mazda;2014;13 October 2017;25 December 2017;6789
Abdul_Kreem Jamal;702779345;12 June 2000;0540795719;A19D22;Audi;2013;13 October 2017;29 October 2017;2016
Jaber Mohammad;430367135;5 June 1989;0567467991;P14X36;Honda;2015;13 October 2017;26 December 2017;8103
Zeyad Abdallah;969606425;10 August 1990;0528753693;K71W64;Hyundai;2015;14 October 2017;19 October 2017;310
Mariam Jaber;207302067;10 November 1988;0526256260;U82O40;Mazda;2016;14 October 2017;10 November 2017;2997
Haneen Ahmad;621337846;21 September 1978;0574576385;T30G32;Volkswagen;2013;14 October 2017;03 November 2017;2680
Ahmad Zeyad;485830235;24 June 1990;0548015794;C29P18;Mazda;2011;15 October 2017;23 December 2017;7555
Awwad Zeyad;222008345;19 December 1971;0566228804;A92F95;BMW;2015;16 October 2017;16 November 2017;4650
Jaber Jaber;376127859;4 June 1985;0556411153;U39C92;Nissan;2012;16 October 2017;02 December 2017;4230
Suleiman Nassar;275080954;8 August 2002;0587728071;D27G81;Mercedes;2012;17 October 2017;26 October 2017;1170
Nassar Jamal;616724775;19 February 1986;0591129472;F95G42;Nissan;2017;17 October 2017;26 October 2017;918
Oday Khalid;702879536;10 November 1972;0598955874;D43E80;Volkswagen;2016;18 October 2017;27 October 2017;1170
Khalid Ahmad;331370398;27 March 1973;0529765203;P54Y46;Volkswagen;2017;18 October 2017;21 December 2017;9088
Awwad Ahmad;156531979;19 June 1995;0560416234;T73U27;Kia;2013;18 October 2017;14 November 2017;1809
Haneen Abedlrahman;392627532;20 March 1999;0577921654;A95Q61;Mazda;2016;19 October 2017;30 December 2017;7668
Aseel Khalid;693966557;21 July 1974;0555368894;K71W64;Hyundai;2015;20 October 2017;28 December 2017;4692
Awwad Khalaf;507182058;10 January 1984;0587131757;T78F58;Kia;2017;22 October 2017;07 January 2018;5159
Salam Abdallah;856770088;15 June 1994;0523173442;S52Q75;Mazda;2012;23 October 2017;19 December 2017;5728
Salem Nassar;353138820;22 July 1989;0519959268;V31O93;Hyundai;2015;23 October 2017;18 November 2017;1950
Mariam Ahmad;603792910;17 March 1994;0573335984;W12E91;BMW;2016;24 October 2017;07 December 2017;7040
Mohammad Zeyad;106986677;9 April 1988;0546606795;U56K84;Mercedes;2011;24 October 2017;08 November 2017;2040
Salma Tariq;916739481;18 March 1971;0523294267;E95G84;Nissan;2012;24 October 2017;01 December 2017;3990
Oday Mohammad;182579043;2 January 1989;0554522902;Y89Q68;BMW;2014;24 October 2017;25 November 2017;5120
Abedlrahman Alzeer;518574891;6 November 1978;0513606720;G56L50;Nissan;2012;24 October 2017;27 November 2017;3825
Mohammad Jaber;359205924;4 March 1995;0585662568;V90Z18;Audi;2014;25 October 2017;21 November 2017;3726
Jamal Jamal;679043859;20 December 1994;0561057863;C62L10;Honda;2013;25 October 2017;10 January 2018;7276
Aseel Oday;492719996;5 September 1994;0596877593;D96N10;Mazda;2012;26 October 2017;25 December 2017;6300
Mohammad Oday;156004121;20 January 1999;0520157794;W25O95;BMW;2013;26 October 2017;04 January 2018;10500
Zeyad Jaber;487252522;25 August 1978;0575202902;M83P71;Nissan;2012;26 October 2017;22 November 2017;3159
Salam Amer;716314111;9 August 1993;0583435628;U38R21;Mercedes;2015;27 October 2017;15 December 2017;6762
Abdallah Salem;814389492;8 February 1991;0558207518;D27G81;Mercedes;2012;27 October 2017;04 December 2017;5624
Salma Jaber;643683233;28 June 1975;0556460502;F95G42;Nissan;2017;28 October 2017;25 December 2017;5481
Jaber Suleiman;106981626;28 September 1989;0566642613;G27G72;BMW;2015;28 October 2017;03 November 2017;744
Haneen Amer;487713364;21 August 1986;0533634407;D43E80;Volkswagen;2016;28 October 2017;06 January 2018;10780
Amer Nassar;831268106;27 July 1984;0525829721;F47D84;Nissan;2017;30 October 2017;18 December 2017;4483
Ahmad Abedlrahman;935134931;27 May 1986;0529269706;L47Y35;Nissan;2017;31 October 2017;07 November 2017;777
Nassar Mohammad;517401196;5 January 1980;0564346165;E18X27;BMW;2016;01 November 2017;14 November 2017;1846
Salma Abdul_Kreem;741351535;4 May 1978;0594481608;A19D22;Audi;2013;02 November 2017;08 December 2017;5760
Haneen Zeyad;665043928;28 September 1970;0579764825;P78S72;Nissan;2014;02 November 2017;22 December 2017;5325
Jamal Khalaf;412731961;10 November 1991;0579695623;Z92R21;Audi;2011;02 November 2017;17 November 2017;2310
Awwad Mohammad;884876131;9 July 1998;0538647318;O67R43;Audi;2014;02 November 2017;29 November 2017;3996
Mohammad Khalid;189204024;25 April 1984;0511750045;M78S74;Honda;2013;02 November 2017;17 January 2018;8094
Saba Abdullah;599066053;6 March 1992;0576071782;P24H17;BMW;2012;02 November 2017;16 January 2018;12000
Jamal Awwad;106825064;27 June 1975;0511010723;M42Q89;Honda;2014;04 November 2017;14 January 2018;8200
Nassar Abdul_Kreem;728899645;24 August 1973;0523226903;X32I99;Ford;2017;04 November 2017;18 January 2018;5550
Abdul_Kreem Alzeer;773425617;23 November 1988;0515529790;U91Z30;Nissan;2016;04 November 2017;07 November 2017;315
Abdallah Khalaf;231745734;13 July 1978;0590086062;T30G32;Volkswagen;2013;04 November 2017;04 January 2018;9760
Salam Mohammad;193034163;28 March 1997;0556343152;G27G72;BMW;2015;04 November 2017;05 January 2018;8184
Abdallah Mohammad;155136685;28 December 1971;0571656244;H28P49;Kia;2012;05 November 2017;27 November 2017;1540
Salma Nassar;861467641;28 April 1979;0541711926;H48P27;Mitsubishi;2017;05 November 2017;01 December 2017;3081
Abedlrahman Salem;339867230;10 December 1971;0599847211;C43B10;Ford;2013;06 November 2017;05 January 2018;4620
Haneen Abdul_Kreem;683250081;6 September 1982;0574017067;I39T48;Nissan;2014;06 November 2017;25 November 2017;2023
Salma Amer;258185944;1 December 1981;0547797987;O48N10;Honda;2010;06 November 2017;12 November 2017;711
Nassar Abdullah;432334150;21 October 1978;0534040201;W89Y12;Ford;2011;07 November 2017;15 November 2017;608
Jaber Amer;890960127;13 February 1995;0553227434;A67G59;Mitsubishi;2016;07 November 2017;15 November 2017;924
Abdul_Kreem Abdullah;780476804;10 September 1984;0543906410;G43G85;Mitsubishi;2017;08 November 2017;05 January 2018;5829
Mohammad Abdul_Kreem;779968268;6 February 1976;0525804390;L47Y35;Nissan;2017;08 November 2017;07 January 2018;7020
Abdallah Amer;520142155;21 June 1989;0514654459;U91Z30;Nissan;2016;09 November 2017;10 December 2017;3580
Mohammad Abdullah;736967817;26 October 1977;0515315687;I86L81;Honda;2012;10 November 2017;27 January 2018;7254
Oday Ahmad;792100573;5 April 1995;0577873748;U56K84;Mercedes;2011;11 November 2017;26 November 2017;1920
Abdallah Abdallah;820553536;19 January 1975;0526229484;S99Q87;Mercedes;2017;11 November 2017;26 January 2018;10184
Ahmad Jaber;770936959;25 June 1994;0552966520;U82O40;Mazda;2016;12 November 2017;23 November 2017;1237
Jamal Amer;373406697;8 November 1971;0523429622;O48N10;Honda;2010;13 November 2017;23 January 2018;8200
Oday Jaber;758351856;5 November 1983;0520258356;T73U27;Kia;2013;15 November 2017;26 November 2017;704
Amer Zeyad;569534043;11 December 1987;0511724766;E18X27;BMW;2016;15 November 2017;24 January 2018;9100
Aseel Amer;471665396;5 March 1976;0575232300;K81C96;BMW;2010;16 November 2017;03 February 2018;10112
Jaber Alzeer;725845904;11 May 1994;0566494469;W89Y12;Ford;2011;16 November 2017;15 January 2018;4500
Salem Suleiman;352966450;7 July 1970;0523269515;A67G59;Mitsubishi;2016;16 November 2017;21 January 2018;7326
Tariq Oday;633254534;25 June 1986;0532207666;Y89O38;Audi;2017;17 November 2017;19 December 2017;4608
Suleiman Tariq;376439121;15 June 1971;0527427585;A92F95;BMW;2015;18 November 2017;31 December 2017;6880
Amer Khalaf;551812666;12 May 1973;0554783834;Z92R21;Audi;2011;19 November 2017;07 January 2018;5880
Saba Abdallah;727818913;17 January 1978;0565886069;T31L48;Kia;2015;20 November 2017;29 November 2017;630
Aseel Abedlrahman;448093315;5 October 1973;0534854472;V31O93;Hyundai;2015;20 November 2017;29 January 2018;4620
Aseel Zeyad;631834656;21 April 1989;0579859875;P88O70;BMW;2012;21 November 2017;12 January 2018;6344
Salma Khalid;792217639;23 April 1992;0551062961;Z85Z62;Nissan;2015;21 November 2017;01 February 2018;7344
Khalid Nassar;515352272;23 November 1997;0560133401;O15X13;Volkswagen;2012;22 November 2017;20 December 2017;3584
Sana Tariq;915680421;11 January 1988;0553524659;M21Z77;BMW;2014;22 November 2017;05 December 2017;2002
Suleiman Khalaf;129600551;11 July 1992;0534838209;V90Z18;Audi;2014;22 November 2017;13 January 2018;7280
Sana Abdullah;520742101;11 August 1984;0576654792;J98A44;Hyundai;2010;23 November 2017;04 February 2018;4818
Amer Abdullah;623593535;6 September 1970;0518201205;I79K89;BMW;2013;23 November 2017;09 February 2018;9360
Nassar Abedlrahman;491731090;4 December 1988;0554140431;M83P71;Nissan;2012;23 November 2017;01 January 2018;4095
Sana Khalid;499193245;20 April 1976;0514734783;P30B10;Mazda;2015;24 November 2017;21 December 2017;3118
Mohammad Jamal;701260059;9 April 1994;0521970281;E82D14;Honda;2010;25 November 2017;16 December 2017;2362
Ahmad Abdallah;770166524;10 March 1999;0569552942;U82O40;Mazda;2016;25 November 2017;10 January 2018;4347
Salem Khalaf;604242054;29 February 1990;0564698661;M38V49;Ford;2011;26 November 2017;21 January 2018;3584
Khalid Abdul_Kreem;294091821;13 October 1986;0542386805;Y89Q68;BMW;2014;27 November 2017;07 February 2018;10224
Oday Nassar;818464128;20 December 1978;0539208381;I39T48;Nissan;2014;27 November 2017;13 February 2018;8073
Abedlrahman Tariq;298883475;15 April 1998;0552045023;T34P55;Kia;2010;27 November 2017;10 December 2017;845
Nassar Suleiman;502459248;28 July 2000;0588621451;U56K84;Mercedes;2011;27 November 2017;05 December 2017;1120
Salam Alzeer;688723006;9 May 1985;0577446062;T73U27;Kia;2013;27 November 2017;04 December 2017;511
Abedlrahman Awwad;471241006;11 February 1976;0581327399;R48J68;Honda;2016;28 November 2017;11 December 2017;1345
Salma Alzeer;975430181;2 December 1976;0534845661;G56L50;Nissan;2012;29 November 2017;19 January 2018;5584
Nassar Khalid;176576674;21 April 1979;0547707719;H28P49;Kia;2012;29 November 2017;01 December 2017;138
Abdul_Kreem Khalid;846245265;8 December 2002;0549343154;U10K13;Audi;2015;29 November 2017;27 January 2018;7906
Amer Oday;141186760;8 August 1993;0579924304;O67R43;Audi;2014;30 November 2017;15 February 2018;9856
Salam Ahmad;751581586;9 November 1993;0549517286;T31L48;Kia;2015;30 November 2017;12 December 2017;780
Zeyad Jamal;540271118;18 February 1982;0542645112;E95G84;Nissan;2012;02 December 2017;30 December 2017;3234
Khalid Abdullah;785288852;8 November 1974;0558535365;H48P27;Mitsubishi;2017;02 December 2017;10 February 2018;6825
Awwad Awwad;805427817;19 March 1971;0576498104;H28P49;Kia;2012;03 December 2017;09 January 2018;2886
Abdullah Abdallah;119594922;15 February 1973;0579844698;U39C92;Nissan;2012;03 December 2017;21 December 2017;1836
Mohammad Mohammad;363503457;11 February 1994;0584578991;J84K48;Ford;2012;05 December 2017;04 January 2018;1950
Jaber Salem;414297393;26 March 1983;0532337368;O46E85;Ford;2012;05 December 2017;19 January 2018;2880
Jamal Zeyad;819761943;29 December 1971;0555389254;D27G81;Mercedes;2012;05 December 2017;13 December 2017;1136
Saba Salem;575158026;18 September 1976;0534927930;T73U27;Kia;2013;05 December 2017;03 January 2018;2117
Aseel Ahmad;951994962;28 December 1988;0564418833;M21Z77;BMW;2014;06 December 2017;06 February 2018;8432
Suleiman Jaber;736549209;4 August 1979;0517286578;U56K84;Mercedes;2011;06 December 2017;14 December 2017;1168
Haneen Jaber;901576906;28 March 1971;0542776129;W12E91;BMW;2016;08 December 2017;11 December 2017;372
Khalid Tariq;413084280;21 June 1981;0586894849;S72O69;Honda;2013;09 December 2017;26 December 2017;1887
Nassar Abdallah;661116484;24 April 1974;0534566789;E30B73;Ford;2011;09 December 2017;16 January 2018;2470
Abdullah Khalaf;583313663;23 July 1985;0587466154;A19D22;Audi;2013;10 December 2017;05 February 2018;9006
Sana Zeyad;214865814;17 June 1984;0591931382;E14D45;BMW;2010;10 December 2017;27 December 2017;2482
Haneen Tariq;212678753;18 October 2000;0515983999;F23X97;Mazda;2010;10 December 2017;15 January 2018;3294
Abdallah Suleiman;631841136;29 January 1999;0588589825;G93L68;Volkswagen;2015;11 December 2017;08 January 2018;3360
Saba Khalaf;837946718;21 July 1991;0560131503;U91Z30;Nissan;2016;11 December 2017;29 December 2017;1971
Abedlrahman Abdullah;385029353;8 January 1999;0520296478;T34P55;Kia;2010;12 December 2017;17 February 2018;4556
Aseel Suleiman;658815857;15 October 2002;0516869135;R48J68;Honda;2016;12 December 2017;29 December 2017;1555
Aseel Mohammad;787546989;8 June 1974;0544598018;W12E91;BMW;2016;12 December 2017;27 December 2017;2100
Tariq Khalid;704580364;29 May 1978;0574357064;N15C78;Ford;2017;13 December 2017;16 December 2017;213
Salem Amer;138253401;8 May 1982;0544207542;T31L48;Kia;2015;13 December 2017;01 March 2018;4836
Abedlrahman Abedlrahman;872538462;15 May 1996;0586477065;B74T74;Mazda;2016;14 December 2017;10 February 2018;5742
Oday Abdullah;752417176;27 July 1982;0544305760;A61K84;Mercedes;2016;14 December 2017;25 December 2017;1496
Salam Abdul_Kreem;713901383;29 November 1981;0593132855;D27G81;Mercedes;2012;14 December 2017;04 January 2018;3360
Zeyad Khalid;667432475;21 March 1996;0522089807;J94Y18;Mazda;2013;15 December 2017;19 February 2018;7623
Salem Jamal;326637342;8 July 1980;0535122413;U56K84;Mercedes;2011;15 December 2017;05 February 2018;7488
Amer Jaber;523541633;27 July 1970;0586058151;E68B35;Volkswagen;2011;16 December 2017;17 January 2018;4736
Aseel Khalaf;203334321;10 February 1971;0586492998;U38R21;Mercedes;2015;17 December 2017;15 January 2018;4176
Awwad Suleiman;168925632;21 March 1985;0543598669;V23P96;Volkswagen;2011;17 December 2017;30 January 2018;5280
Sana Khalaf;476632167;7 May 1970;0540845320;E82D14;Honda;2010;18 December 2017;29 December 2017;1023
Abdallah Ahmad;939454535;19 April 1975;0534539714;N15C78;Ford;2017;18 December 2017;21 January 2018;2176
Salma Ahmad;235693108;15 April 1978;0574379865;F47D84;Nissan;2017;19 December 2017;13 January 2018;2362
Tariq Khalaf;273462247;28 November 1983;0549900030;S52Q75;Mazda;2012;20 December 2017;07 February 2018;4998
Haneen Khalid;408501337;8 April 2000;0561805695;Y89O38;Audi;2017;21 December 2017;23 December 2017;296
Mohammad Khalaf;198809439;21 September 1991;0552026946;O15X13;Volkswagen;2012;22 December 2017;15 January 2018;3312
Jaber Oday;459393247;16 May 1994;0527722927;P54Y46;Volkswagen;2017;22 December 2017;23 January 2018;4672
Amer Abdallah;971700158;15 November 2002;0542952851;P30B10;Mazda;2015;22 December 2017;26 January 2018;3465
Razan Salem;966880138;19 April 1987;0530561131;U39C92;Nissan;2012;22 December 2017;16 January 2018;2925
Salem Jaber;670727844;14 August 1988;0541455871;P78S72;Nissan;2014;23 December 2017;05 February 2018;4620
Ahmad Salem;473228583;25 August 1998;0536129931;C29P18;Mazda;2011;24 December 2017;09 February 2018;4512
Mariam Mohammad;500858530;19 November 1972;0547525269;Y89O38;Audi;2017;25 December 2017;15 March 2018;11040
Oday Zeyad;654867031;20 December 1982;0588576180;A68E53;Mazda;2014;26 December 2017;07 March 2018;6390
Sana Oday;563812608;16 February 1996;0513348965;D96N10;Mazda;2012;26 December 2017;23 February 2018;5398
Tariq Ahmad;427568501;6 April 1990;0588275044;F95G42;Nissan;2017;26 December 2017;03 February 2018;3919
Razan Abdallah;491688893;2 February 1971;0590953927;A61K84;Mercedes;2016;26 December 2017;27 January 2018;3968
Zeyad Abdullah;185395080;29 February 1991;0599595564;P14X36;Honda;2015;27 December 2017;24 February 2018;5841
Jamal Suleiman;696146000;26 March 1974;0544837078;S72O69;Honda;2013;27 December 2017;24 February 2018;5929
Tariq Abdul_Kreem;836160020;21 December 1986;0578114974;E14D45;BMW;2010;28 December 2017;06 January 2018;1116
Salam Jaber;329398603;14 May 1993;0564610016;W12E91;BMW;2016;29 December 2017;20 January 2018;3080
Abedlrahman Oday;943105886;14 February 1988;0518165776;K71W64;Hyundai;2015;30 December 2017;08 March 2018;4284
Saba Abedlrahman;730550960;26 May 1972;0567197896;S63C72;Audi;2014;30 December 2017;10 February 2018;5376
Jamal Alzeer;868888786;12 June 1986;0555499527;U91Z30;Nissan;2016;30 December 2017;06 February 2018;3534
Jaber Abdallah;500624848;9 January 2002;0587309969;R48J68;Honda;2016;30 December 2017;09 February 2018;4920
Razan Alzeer;723836531;5 June 1991;0580773329;E82D14;Honda;2010;31 December 2017;15 March 2018;7548
Khalid Jaber;959049185;26 April 1971;0572127377;A95Q61;Mazda;2016;01 January 2018;22 January 2018;1953
Tariq Suleiman;982995830;21 April 2002;0543200262;E95G84;Nissan;2012;01 January 2018;14 January 2018;1404
Salma Abdallah;202211867;8 February 1984;0580138700;A92F95;BMW;2015;01 January 2018;18 March 2018;9576
Oday Amer;139574810;20 May 1995;0585120445;M83P71;Nissan;2012;02 January 2018;26 February 2018;6352
Suleiman Zeyad;922148813;22 September 1975;0577355019;T73U27;Kia;2013;04 January 2018;28 January 2018;1656
Suleiman Suleiman;998474733;4 October 1981;0557860667;W25O95;BMW;2013;05 January 2018;10 February 2018;4680
Amer Awwad;245969805;5 November 1978;0543651189;T30G32;Volkswagen;2013;06 January 2018;20 March 2018;9052
Sana Salem;515124197;21 February 1987;0574878239;J84K48;Ford;2012;06 January 2018;28 January 2018;1672
Saba Amer;244722391;13 January 1988;0512879413;D27G81;Mercedes;2012;06 January 2018;15 January 2018;1278
Salem Oday;291999216;13 April 1980;0542047513;G27G72;BMW;2015;07 January 2018;17 January 2018;1240
Amer Alzeer;206207056;8 September 2000;0587085145;C43B10;Ford;2013;08 January 2018;09 March 2018;4500
Salam Awwad;642020136;2 May 1983;0522564842;G43G85;Mitsubishi;2017;08 January 2018;27 February 2018;4500
Aseel Abdul_Kreem;414157558;27 October 1977;0576958413;D43E80;Volkswagen;2016;08 January 2018;05 February 2018;3528
Abdul_Kreem Tariq;222607514;26 May 1982;0558251265;E14D45;BMW;2010;09 January 2018;25 March 2018;9750
Sana Abdul_Kreem;787044732;10 March 1978;0531567254;T78F58;Kia;2017;09 January 2018;25 February 2018;3290
Oday Suleiman;993247069;9 November 1976;0554134235;L47Y35;Nissan;2017;09 January 2018;12 March 2018;5673
Abdul_Kreem Jamal;702779345;12 June 2000;0540795719;Z92R21;Audi;2011;09 January 2018;20 February 2018;6216
Jaber Mohammad;430367135;5 June 1989;0567467991;G93L68;Volkswagen;2015;10 January 2018;28 March 2018;10472
Zeyad Abdallah;969606425;10 August 1990;0528753693;H28P49;Kia;2012;11 January 2018;17 January 2018;468
Mariam Jaber;207302067;10 November 1988;0526256260;C62L10;Honda;2013;11 January 2018;28 January 2018;1989
Haneen Ahmad;621337846;21 September 1978;0574576385;U82O40;Mazda;2016;11 January 2018;16 March 2018;6624
Ahmad Zeyad;485830235;24 June 1990;0548015794;P88O70;BMW;2012;13 January 2018;25 February 2018;6622
Awwad Zeyad;222008345;19 December 1971;0566228804;V90Z18;Audi;2014;14 January 2018;24 February 2018;6232
Jaber Jaber;376127859;4 June 1985;0556411153;F47D84;Nissan;2017;14 January 2018;02 March 2018;5005
Suleiman Nassar;275080954;8 August 2002;0587728071;M42Q89;Honda;2014;15 January 2018;30 March 2018;7992
Nassar Jamal;616724775;19 February 1986;0591129472;E95G84;Nissan;2012;16 January 2018;15 March 2018;6177
Oday Khalid;702879536;10 November 1972;0598955874;W89Y12;Ford;2011;16 January 2018;25 March 2018;4420
Khalid Ahmad;331370398;27 March 1973;0529765203;F23X97;Mazda;2010;17 January 2018;14 March 2018;6720
Awwad Ahmad;156531979;19 June 1995;0560416234;U38R21;Mercedes;2015;17 January 2018;22 March 2018;9088
Haneen Abedlrahman;392627532;20 March 1999;0577921654;O15X13;Volkswagen;2012;17 January 2018;16 March 2018;7888
Aseel Khalid;693966557;21 July 1974;0555368894;D27G81;Mercedes;2012;18 January 2018;13 March 2018;7128
Awwad Khalaf;507182058;10 January 1984;0587131757;P24H17;BMW;2012;19 January 2018;26 February 2018;5244
Salam Abdallah;856770088;15 June 1994;0523173442;E30B73;Ford;2011;19 January 2018;03 February 2018;1110
Salem Nassar;353138820;22 July 1989;0519959268;U39C92;Nissan;2012;19 January 2018;10 March 2018;5025
Mariam Ahmad;603792910;17 March 1994;0573335984;M78S74;Honda;2013;19 January 2018;17 March 2018;6241
Mohammad Zeyad;106986677;9 April 1988;0546606795;E68B35;Volkswagen;2011;19 January 2018;10 March 2018;7100
Salma Tariq;916739481;18 March 1971;0523294267;G27G72;BMW;2015;19 January 2018;27 February 2018;5538
Oday Mohammad;182579043;2 January 1989;0554522902;H28P49;Kia;2012;19 January 2018;06 February 2018;1206
Abedlrahman Alzeer;518574891;6 November 1978;0513606720;X32I99;Ford;2017;20 January 2018;30 January 2018;660
Mohammad Jaber;359205924;4 March 1995;0585662568;G56L50;Nissan;2012;20 January 2018;01 March 2018;4020
Jamal Jamal;679043859;20 December 1994;0561057863;O46E85;Ford;2012;20 January 2018;21 February 2018;2400
Aseel Oday;492719996;5 September 1994;0596877593;W12E91;BMW;2016;21 January 2018;09 March 2018;6204
Mohammad Oday;156004121;20 January 1999;0520157794;A67G59;Mitsubishi;2016;22 January 2018;23 March 2018;6480
Zeyad Jaber;487252522;25 August 1978;0575202902;M38V49;Ford;2011;22 January 2018;28 February 2018;2738
Salam Amer;716314111;9 August 1993;0583435628;N15C78;Ford;2017;23 January 2018;07 February 2018;915
Abdallah Salem;814389492;8 February 1991;0558207518;A95Q61;Mazda;2016;23 January 2018;29 January 2018;657
Salma Jaber;643683233;28 June 1975;0556460502;O48N10;Honda;2010;24 January 2018;03 April 2018;6417
Jaber Suleiman;106981626;28 September 1989;0566642613;P54Y46;Volkswagen;2017;24 January 2018;19 February 2018;3640
Haneen Amer;487713364;21 August 1986;0533634407;E18X27;BMW;2016;25 January 2018;21 February 2018;3888
Amer Nassar;831268106;27 July 1984;0525829721;S99Q87;Mercedes;2017;27 January 2018;19 March 2018;6324
Ahmad Abedlrahman;935134931;27 May 1986;0529269706;P30B10;Mazda;2015;27 January 2018;13 March 2018;5062
Nassar Mohammad;517401196;5 January 1980;0564346165;I86L81;Honda;2012;28 January 2018;12 March 2018;4063
Salma Abdul_Kreem;741351535;4 May 1978;0594481608;U10K13;Audi;2015;28 January 2018;15 April 2018;11396
Haneen Zeyad;665043928;28 September 1970;0579764825;A61K84;Mercedes;2016;29 January 2018;05 February 2018;1050
Jamal Khalaf;412731961;10 November 1991;0579695623;T73U27;Kia;2013;29 January 2018;01 April 2018;4588
Awwad Mohammad;884876131;9 July 1998;0538647318;J84K48;Ford;2012;30 January 2018;22 March 2018;3774
Mohammad Khalid;189204024;25 April 1984;0511750045;C62L10;Honda;2013;31 January 2018;03 April 2018;7068
Saba Abdullah;599066053;6 March 1992;0576071782;V31O93;Hyundai;2015;31 January 2018;17 March 2018;3105
Jamal Awwad;106825064;27 June 1975;0511010723;A95Q61;Mazda;2016;01 February 2018;14 March 2018;4243
Nassar Abdul_Kreem;728899645;24 August 1973;0523226903;V23P96;Volkswagen;2011;01 February 2018;05 April 2018;8064
Abdul_Kreem Alzeer;773425617;23 November 1988;0515529790;X32I99;Ford;2017;02 February 2018;14 April 2018;4402
Abdallah Khalaf;231745734;13 July 1978;0590086062;Z85Z62;Nissan;2015;02 February 2018;20 March 2018;5106
Salam Mohammad;193034163;28 March 1997;0556343152;K81C96;BMW;2010;04 February 2018;14 February 2018;1580
Abdallah Mohammad;155136685;28 December 1971;0571656244;F95G42;Nissan;2017;04 February 2018;24 February 2018;1860
Salma Nassar;861467641;28 April 1979;0541711926;E30B73;Ford;2011;04 February 2018;23 February 2018;1273
Abedlrahman Salem;339867230;10 December 1971;0599847211;J98A44;Hyundai;2010;05 February 2018;12 April 2018;4488
Haneen Abdul_Kreem;683250081;6 September 1982;0574017067;A19D22;Audi;2013;06 February 2018;15 March 2018;5846
Salma Amer;258185944;1 December 1981;0547797987;U56K84;Mercedes;2011;06 February 2018;21 February 2018;2190
Nassar Abdullah;432334150;21 October 1978;0534040201;P78S72;Nissan;2014;06 February 2018;05 April 2018;6264
Jaber Amer;890960127;13 February 1995;0553227434;D43E80;Volkswagen;2016;07 February 2018;09 February 2018;280
Abdul_Kreem Abdullah;780476804;10 September 1984;0543906410;A61K84;Mercedes;2016;07 February 2018;14 February 2018;994
Mohammad Abdul_Kreem;779968268;6 February 1976;0525804390;M21Z77;BMW;2014;07 February 2018;23 April 2018;9600
Abdallah Amer;520142155;21 June 1989;0514654459;U91Z30;Nissan;2016;07 February 2018;02 March 2018;2242
Mohammad Abdullah;736967817;26 October 1977;0515315687;H28P49;Kia;2012;07 February 2018;23 April 2018;4950
Oday Ahmad;792100573;5 April 1995;0577873748;Y89Q68;BMW;2014;08 February 2018;09 February 2018;142
Abdallah Abdallah;820553536;19 January 1975;0526229484;S52Q75;Mazda;2012;08 February 2018;03 March 2018;2208
Ahmad Jaber;770936959;25 June 1994;0552966520;N15C78;Ford;2017;08 February 2018;22 March 2018;2898
Jamal Amer;373406697;8 November 1971;0523429622;I79K89;BMW;2013;10 February 2018;26 April 2018;9600
